식재료명,에너지(kcal),단백질(g),지방(g),탄수화물(g)
새우류_젓새우_육_조린것_대표_평균,255,19.1,1.8,35.1
새우류_줄새우_육_생것_대표_평균,91,17.83,1.18,1.15
새우류_줄새우_전체_생것_대표_평균,92,15.15,2.19,1.92
새우류_중하_육_데쳐서 말린것_대표_평균,300,54.4,6.2,2.9
새우류_중하_육_생것_부산_평균,94,20.1,0.9,0.1
새우류_중하_육_젓갈_대표_평균,98,15.8,2.6,0.3
새우류_중하_육_조미하여 말린것_대표_평균,331,28.5,2.0,46.7
새우류_중하_육_통조림_대표_평균,105,21.5,0.7,0.6
새우류_징거미새우_육_생것_부산_6월,90,18.3,1.4,0.0
"새우류_흰다리새우_양식,육_생것_대표_평균",99,22.0,0.43,0.51
새우류_흰다리새우_육_생것_대표_평균,109,21.17,0.89,0.0
새우류_흰다리새우_육_생것_인천_10월,105,21.2,0.9,1.7
새조개_육_말린것_대표_평균,325,61.1,1.5,5.2
새조개_육_생것_남해_4월,59,10.66,1.54,0.0
새조개_육_생것_여수_4월,68,8.91,2.04,2.91
새조개_육_생것_진주_4월,114,21.5,1.9,1.3
새조개_육_조미하여 말린것_대표_평균,333,57.9,4.1,7.9
새조개_전체_생것_남해_4월,63,9.77,2.24,0.16
새조개_전체_생것_여수_4월,67,9.94,1.36,3.01
서대류_각시서대_육_생것_여수_6월,95,18.4,1.8,0.22
서대류_개서대_육_생것_여수_6월,85,19.25,0.4,0.0
서대류_궁제기서대_육_생것_부산_3월,91,18.9,1.2,0.1
서대류_참서대_육_생것_부산_5월,84,18.6,0.4,0.5
서대류_참서대_육_소금에 절여 말린것_수입_8월,107,22.5,1.0,0.6
석묵_석묵_줄기_말린것_대표_평균,148,9.6,0.2,63.9
성게류_말똥성게_육_생것_부산_3월,75,12.46,1.29,2.41
성게류_말똥성게_육_생것_포항_3월,74,10.73,1.62,3.4
성게류_보라성게_알_생것_대표_평균,192,16.1,8.7,7.6
성게류_보라성게_알_생것_부산_9월,181,16.1,8.7,7.6
성게류_보라성게_알_젓갈_대표_평균,159,18.3,4.5,7.3
성게류_보라성게_육_생것_대표_평균,192,16.1,8.7,7.6
성게류_보라성게_육_생것_포항_3월,39,5.19,1.51,0.73
성게류_보라성게_육_젓갈_대표_평균,150,18.3,4.5,7.3
성게류_성게_알_젓갈_대표_평균,115,9.2,1.5,13.4
성게류_성게_알_통조림_대표_평균,138,14.0,5.1,8.9
성게류_성게_육_생것_대표_평균,164,15.8,8.5,2.0
성게류_성게_육_생것_통영_3월,52,5.23,1.74,3.34
성게류_성게_육_젓갈_대표_평균,142,21.4,2.8,4.4
성게류_성게_육_통조림_대표_평균,153,14.0,5.1,8.9
성대류_별성대_육_생것_부산_평균,91,19.3,1.0,0.0
성대류_별쭉지성대_육_생것_부산_4월,129,19.2,5.1,0.0
성대류_성대_육_생것_대표_4월,82,18.38,0.44,0.0
성대류_성대_육_생것_대표_8월,95,14.31,1.32,5.39
성대류_성대_육_생것_여수_4월,90,19.67,0.72,0.0
성대류_성대_육_생것_여수_6월,94,19.9,1.0,0.2
세멸_육_볶은것_대표_평균,380,31.0,12.6,26.2
소라류_소라_육_생것_여수_6월,107,20.7,0.3,4.0
소라류_소라_육_생것_제주_10월,92,20.4,0.66,0.0
소라류_소라_육_생것_제주_4월,103,19.83,0.58,3.54
소라류_소라_육_통조림_대표_평균,137,19.6,0.1,10.9
소라류_소라_전체_생것_제주_10월,92,15.21,1.0,4.67
소라류_소라_전체_생것_제주_4월,107,16.24,2.24,4.34
소라류_참소라_내장_생것_거문도_평균,91,11.88,2.06,5.18
소라류_참소라_내장_생것_부산_6월,93,14.39,0.85,5.97
소라류_참소라_내장_생것_완도_3월,167,21.34,6.62,3.61
소라류_참소라_내장_생것_포항_평균,86,12.42,1.89,3.9
소라류_참소라_육_생것_거문도_평균,103,20.79,0.68,2.27
소라류_참소라_육_생것_부산_6월,118,20.38,3.38,0.0
소라류_참소라_육_생것_완도_3월,111,19.05,0.85,5.56
소라류_참소라_육_생것_통영_3월,102,19.78,0.7,2.85
소라류_참소라_육_생것_포항_3월,104,19.49,0.64,3.74
소라류_참소라_육_생것_포항_평균,100,20.4,0.78,1.69
소라류_참소라_전체_생것_거문도_평균,93,16.31,1.22,3.16
소라류_참소라_전체_생것_통영_3월,92,17.0,1.22,2.05
소라류_참소라_전체_생것_포항_3월,110,18.42,1.94,3.49
소라류_참소라_전체_생것_포항_평균,93,17.19,1.04,2.55
소멸_육_데쳐서 말린것_대표_평균,239,42.4,6.0,0.9
소멸_육_말린것_수입_6월,334,54.9,10.7,0.4
송어류_무지개송어_육_구운것_대표_평균,167,22.92,5.82,0.0
송어류_무지개송어_육_생것_대표_5월,174,21.51,8.89,0.0
송어류_무지개송어_육_생것_대표_8월,154,19.75,7.53,0.0
송어류_무지개송어_육_생것_동해_평균,126,21.1,3.9,0.1
송어류_무지개송어_육_얼린것_대표_평균,179,20.0,8.0,0.3
송어류_산천어_육_생것_대표_12월,209,15.92,15.08,0.0
송어류_산천어_육_생것_대표_5월,161,20.9,7.02,1.64
송어류_산천어_육_생것_대표_8월,130,19.77,4.76,0.36
송어류_산천어_육_생것_부산_6월,117,20.3,3.3,0.1
송어류_송어_알_생것_진안_평균,199,26.75,7.2,4.55
"송어류_송어_양식,전체_생것_수입_평균",166,19.0,10.0,0.0
"송어류_송어_양식,전체_조린것_수입_평균",143,17.0,8.3,0.0
"송어류_송어_양식,전체_튀긴것(튀김옷, 수분많은 반죽)_수입_평균",207,20.1,12.6,3.2
송어류_송어_육_구운것_진안_평균,170,28.35,5.33,0.0
송어류_송어_육_말린것_진안_평균,461,72.52,15.69,1.81
송어류_송어_육_생것_양양_5월,121,21.0,3.4,0.1
송어류_송어_육_생것_진안_평균,122,20.75,3.66,0.0
송어류_송어_육_소금에 절여 저장한것_대표_평균,260,36.0,8.4,0.8
송어류_송어_육_젓갈_대표_평균,156,24.8,6.3,0.0
송어류_송어_육_찐것_진안_평균,155,25.79,4.95,0.0
송어류_송어_육_통조림_대표_평균,152,18.2,8.8,0.0
송어류_송어_전체_생것_수입_평균,175,19.7,9.2,3.2
송어류_송어_전체_조린것_수입_평균,135,25.0,3.9,0.0
송어류_송어_전체_튀긴것_수입_평균,117,22.4,3.1,0.0
수랑_육_생것_여수_5월,86,15.9,0.7,2.9
순채_순채_줄기_생것_창원_5월,25,2.5,0.7,8.4
숭어류_숭어_알_소금에 절여 말린것_대표_평균,392,40.4,28.9,0.3
"숭어류_숭어_양식,육_생것_대표_평균",171,22.52,8.08,0.0
숭어류_숭어_육_구운것_대표_평균,167,24.81,4.86,0.0
숭어류_숭어_육_생것_대표_평균,119,21.7,1.5,0.4
숭어류_숭어_육_생것_부산_5월,107,21.67,1.5,0.4
숭어류_숭어_육_생것_통영_10월,125,19.01,4.71,0.0
숭어류_숭어_육_생것_통영_11월,135,19.27,5.51,0.44
숭어류_숭어_육_생것_통영_12월,156,19.04,8.04,0.0
숭어류_숭어_육_생것_통영_2월,125,18.81,4.83,0.0
숭어류_숭어_육_생것_통영_3월,151,18.5,7.64,0.26
숭어류_숭어_육_생것_통영_4월,134,16.98,6.17,1.13
숭어류_숭어_육_생것_통영_6월,94,18.35,1.56,0.38
숭어류_숭어_육_생것_통영_7월,128,19.35,4.88,0.17
숭어류_숭어_육_생것_통영_8월,124,20.17,4.18,0.0
숭어류_숭어_육_생것_통영_9월,130,20.6,4.58,0.0
쌍동가리_육_생것_부산_6월,101,20.8,1.4,0.0
쌍뿔달재_육_생것_부산_4월,75,16.9,0.4,0.1
쏘가리_육_구운것_진안_평균,139,26.75,2.7,0.14
쏘가리_육_생것_금산_평균,106,20.21,2.2,0.0
쏘가리_육_생것_대전_평균,111,17.2,4.1,0.0
쏘가리_육_생것_대표_11월,109,20.72,1.92,0.0
쏘가리_육_생것_대표_12월,124,19.93,4.23,0.0
쏘가리_육_생것_대표_5월,124,21.65,3.46,0.0
쏘가리_육_생것_대표_6월,99,19.69,1.69,0.0
쏘가리_육_생것_대표_7월,93,19.77,1.06,0.0
쏘가리_육_얼린것_대표_평균,139,21.2,3.7,0.1
쏘가리_육_찐것_진안_평균,125,24.42,2.37,0.01
쏙류_쏙_육_생것_보령_10월,85,14.9,0.8,3.7
쏨뱅이류_고무꺽정이_육_생것_대표_평균,78,16.89,0.53,0.5
쏨뱅이류_고무꺽정이_육_생것_동해EEZ_2월,75,16.19,0.59,0.35
쏨뱅이류_고무꺽정이_육_생것_포항_5월,81,16.3,0.3,2.2
쏨뱅이류_실줄고기_육_생것_대표_8월,86,19.23,0.52,0.0
쏨뱅이류_쏨뱅이_육_생것_여수_6월,90,19.87,0.6,0.13
쏨뱅이류_주먹물수베기_육_생것_대표_평균,106,15.2,4.5,0.0
쏨뱅이류_주먹물수베기_육_생것_여수_4월,99,14.08,3.86,0.83
쑤기미_육_생것_여수_6월,84,18.47,0.4,0.53
아귀류_아귀_간_생것_부산_9월,432,10.4,39.0,5.2
아귀류_아귀_육_생것_대표_5월,77,17.65,0.29,0.0
아귀류_아귀_육_생것_대표_평균,63,14.1,0.2,0.5
아귀류_황아귀_육_생것_대표_10월,138,14.29,0.19,0.58
아귀류_황아귀_육_생것_대표_11월,143,15.08,0.16,0.0
아귀류_황아귀_육_생것_대표_12월,131,13.35,0.19,1.04
아귀류_황아귀_육_생것_대표_1월,150,15.83,0.24,0.0
아귀류_황아귀_육_생것_대표_2월,159,16.49,0.39,0.46
아귀류_황아귀_육_생것_대표_3월,145,15.29,0.34,0.0
아귀류_황아귀_육_생것_대표_4월,63,14.31,0.22,0.0
아귀류_황아귀_육_생것_대표_5월,62,14.08,0.19,0.25
아귀류_황아귀_육_생것_대표_6월,141,14.66,0.41,0.34
아귀류_황아귀_육_생것_대표_7월,128,13.42,0.4,0.0
아귀류_황아귀_육_생것_대표_8월,53,11.9,0.29,0.0
아귀류_황아귀_육_생것_대표_9월,117,12.38,0.17,0.0
아귀류_황아귀_육_생것_부산_5월,71,16.29,0.2,0.1
아귀류_황아귀_육_생것_여수_4월,59,11.41,0.74,0.98
애기청각_전체_생것_통영_3월,17,4.12,0.84,2.33
애꼬치_육_구운것_수입_평균,149,23.3,4.9,0.1
애꼬치_육_생것_수입_평균,152,18.9,7.2,0.1
앨퉁이_전체_생것_대표_5월,158,18.17,8.59,0.14
앨퉁이_전체_생것_여수_4월,166,19.4,8.9,0.17
양미리_육_말린것_대표_평균,234,29.9,8.5,1.2
양미리_육_생것_강릉_7월,123,21.5,3.4,0.0
양태류_꽁지양태_육_생것_부산_4월,78,16.5,0.6,0.6
양태류_눈양태_육_생것_부산_3월,90,20.1,0.5,0.1
양태류_도화양태_육_생것_부산_4월,77,16.9,0.5,0.3
양태류_돛양태_육_생것_강릉_6월,81,18.54,0.1,0.56
양태류_양태_육_생것_부산_5월,87,20.0,0.2,0.11
연어류_대서양연어_육_생것_대표_평균,120,22.69,2.55,0.0
연어류_스틸레드연어_육_생것_대표_평균,175,21.65,8.88,0.0
연어류_연어_알_생것_대표_평균,250,25.0,15.0,0.8
연어류_연어_알_소금에 절여 저장한것_대표_평균,257,27.3,13.6,3.4
"연어류_연어_양식,육_구운것_수입_평균",232,25.2,14.6,
"연어류_연어_양식,전체_구운것_수입_평균",210,22.1,13.5,
"연어류_연어_양식,전체_생것_수입_평균",194,20.5,12.4,
"연어류_연어_양식,전체_생것_수입_평균",223,19.9,15.9,0.0
연어류_연어_육_생것_수입_6월,204,14.9,14.9,0.1
연어류_연어_육_생것_수입_평균,191,20.7,12.0,0.0
연어류_연어_육_생것_수입_평균,179,22.1,10.1,
연어류_연어_육_생것_양양_8월,106,20.6,1.9,0.2
연어류_연어_육_약하게 소금에 절인것_대표_평균,153,22.8,6.1,0.1
연어류_연어_육_조미한것을 구운것_대표_평균,196,29.3,7.9,0.1
연어류_연어_육_통조림_대표_평균,186,16.29,11.27,0.31
연어류_연어_육_훈제_대표_평균,235,23.48,11.96,0.19
연어류_연어_전체_구운것_수입_평균,223,25.5,13.5,
연어류_연어_전체_삶은것_수입_평균,193,25.0,10.3,
연어류_연어_전체_생것_수입_평균,166,21.0,9.17,
연어류_연어_전체_생것_수입_평균,182,19.7,11.5,0.0
연어류_연어_전체_전자레인지로 가열한것_수입_평균,200,24.2,11.4,
연어류_연어_전체_조리예에 따라 조리한것_수입_평균,205,23.0,12.5,0.0
연어류_연어_전체_조린것_수입_평균,157,17.6,9.6,0.0
연어류_연어_전체_찐것_수입_평균,195,23.0,11.5,
연어류_연어_전체_통조림_수입_평균,180,20.5,10.2,1.5
연어류_연어_전체_훈제_수입_평균,225,23.2,14.7,0.0
연어류_연어_전체_훈제_수입_평균,178,22.0,9.49,0.91
연어류_연어_훈제_생것_수입_6월,174,21.8,8.2,1.2
"연어류_왕연어_양식,육_훈제_수입_평균",253,21.9,18.4,0.53
연어류_은연어_육_생것_대표_평균,106,21.96,1.39,0.0
연어류_은연어_육_생것_포항_3월,106,21.7,1.4,0.2
연어류_홍연어_육_구운것_대표_평균,181,28.5,6.0,0.1
연어류_홍연어_육_생것_대표_평균,141,22.5,4.5,0.1
연어류_홍연어_육_통조림_수입_평균,147,23.1,6.0,0.0
연어류_홍연어_육_훈제_대표_평균,159,25.7,5.5,0.1
열쌍동가리_육_생것_부산_7월,86,18.3,0.9,0.1
오분자기_육_생것_제주_12월,95,13.3,2.1,4.6
오징어류_갈고리흰오징어_다리_생것_대표_평균,65,12.04,1.21,0.61
오징어류_갈고리흰오징어_몸통_생것_대표_평균,60,11.58,1.02,0.45
오징어류_갈고리흰오징어_육_생것_대표_8월,65,13.5,0.75,0.34
오징어류_갈고리흰오징어_육_생것_동해_5월,72,15.0,0.6,1.0
오징어류_매오징어_육_생것_포항_5월,80,14.0,1.4,1.8
오징어류_살오징어_내장_생것_부산_9월,164,17.69,8.79,1.62
오징어류_살오징어_다리_구운것_남해_평균,196,39.19,2.59,1.57
오징어류_살오징어_다리_생것_부산_6월,86,16.91,1.17,0.86
오징어류_살오징어_다리_생것_여수_4월,101,19.73,1.36,1.28
오징어류_살오징어_몸통_구운것_남해_평균,181,36.52,2.44,0.87
오징어류_살오징어_몸통_생것_부산_6월,87,17.63,1.09,0.51
오징어류_살오징어_몸통_생것_여수_4월,100,19.69,1.35,1.0
"오징어류_살오징어_수컷,전체_생것_대표_10월",89,18.37,1.22,0.06
"오징어류_살오징어_수컷,전체_생것_대표_11월",92,18.15,1.33,0.63
"오징어류_살오징어_수컷,전체_생것_대표_12월",104,18.64,2.64,0.0
"오징어류_살오징어_수컷,전체_생것_대표_1월",97,19.26,1.17,1.1
"오징어류_살오징어_수컷,전체_생것_대표_2월",99,20.18,0.69,1.89
"오징어류_살오징어_수컷,전체_생것_대표_3월",94,18.26,1.47,0.68
"오징어류_살오징어_수컷,전체_생것_대표_4월",95,19.05,1.13,0.86
"오징어류_살오징어_수컷,전체_생것_대표_5월",98,19.58,1.03,1.34
"오징어류_살오징어_수컷,전체_생것_대표_6월",88,18.1,0.88,0.77
"오징어류_살오징어_수컷,전체_생것_대표_7월",90,19.03,1.04,0.0
"오징어류_살오징어_수컷,전체_생것_대표_8월",91,17.72,1.39,0.76
"오징어류_살오징어_암컷,전체_생것_대표_10월",89,18.08,1.27,0.29
"오징어류_살오징어_암컷,전체_생것_대표_11월",93,18.44,1.28,0.78
"오징어류_살오징어_암컷,전체_생것_대표_12월",98,19.31,1.52,0.61
"오징어류_살오징어_암컷,전체_생것_대표_1월",95,18.57,1.12,1.37
"오징어류_살오징어_암컷,전체_생것_대표_2월",96,19.55,0.74,1.62
"오징어류_살오징어_암컷,전체_생것_대표_3월",96,18.88,1.29,1.1
"오징어류_살오징어_암컷,전체_생것_대표_4월",95,19.53,1.23,0.13
"오징어류_살오징어_암컷,전체_생것_대표_5월",99,19.2,1.46,1.13
"오징어류_살오징어_암컷,전체_생것_대표_6월",83,16.74,1.1,0.38
"오징어류_살오징어_암컷,전체_생것_대표_7월",94,19.1,1.15,0.73
"오징어류_살오징어_암컷,전체_생것_대표_8월",90,17.22,1.79,0.0
오징어류_살오징어_육_생것_부산_5월,72,15.7,0.5,0.2
오징어류_살오징어_전체_생것_대표_5월,85,17.1,1.12,0.5
오징어류_오징어_내장_젓갈_대표_평균,109,16.0,1.5,5.0
오징어류_오징어_육_구운것_대표_평균,120,23.6,1.0,0.1
오징어류_오징어_육_말린것_대표_평균,352,67.8,6.9,0.2
오징어류_오징어_육_볶은것_대표_평균,278,18.6,4.2,41.4
오징어류_오징어_육_생것_강릉_평균,95,19.5,1.3,0.0
오징어류_오징어_육_생것_대표_평균,104,18.84,1.44,0.16
오징어류_오징어_육_얼린것_대표_평균,98,17.0,1.5,0.5
오징어류_오징어_육_젓갈_대표_평균,77,14.3,0.9,2.0
오징어류_오징어_육_조미하여 구운것_대표_평균,333,40.1,3.7,26.6
오징어류_오징어_육_조미하여 말린것(포)_대표_평균,311,63.5,2.7,0.4
오징어류_오징어_육_조미훈제_대표_평균,228,34.4,2.0,12.4
오징어류_오징어_육_튀긴것_대표_평균,342,11.9,18.1,24.3
오징어류_오징어_육_튀긴것_수입_평균,194,17.94,7.48,7.79
오징어류_오징어_전체_구운것_수입_평균,81,16.58,1.3,0.5
오징어류_오징어_전체_말린것_수입_평균,289,62.3,4.4,0.0
오징어류_오징어_전체_말린것_수입_평균,291,60.1,4.5,2.5
오징어류_오징어_전체_삶은것_수입_평균,80,17.4,1.2,2.0
오징어류_오징어_전체_생것_수입_평균,73,16.3,0.9,0.0
오징어류_오징어_전체_생것_수입_평균,72,14.0,1.47,1.09
오징어류_오징어_전체_통조림_수입_평균,89,17.0,2.0,0.5
"오징어류_오징어_전체_튀긴것(튀김옷, 수분많은 반죽)_수입_평균",185,20.7,8.4,5.29
오징어류_팔완향오징어_육_생것_대표_평균,59,12.32,0.61,0.36
오징어류_팔완향오징어_육_생것_영덕_5월,66,14.1,0.6,0.0
오징어류_한치_육_생것_대표_평균,90,14.9,1.8,0.3
오징어류_화살오징어_전체_생것_수입_평균,93,19.2,1.7,0.21
왕우럭조개_육_생것_부산_5월,101,16.4,2.2,2.7
"왕우렁이_양식,내장_생것_대표_평균",109,10.59,2.38,10.29
"왕우렁이_양식,전체_생것_대표_평균",93,10.96,0.64,9.9
왕우렁이_육_생것_가평(청평)_3월,66,10.6,0.9,3.1
왕우렁이_전체_생것_진안_평균,76,11.25,0.84,4.92
우럭_육_생것_부산_8월,99,16.3,2.0,2.7
우뭇가사리류_가사리_전체_생것_통영_3월,27,4.31,0.25,8.1
우뭇가사리류_우뭇가사리_줄기_생것_부산_6월,52,4.2,0.2,21.5
우뭇가사리류_우뭇가사리_줄기_우무(우뭇가사리를 끓여 굳힌것)_대표_평균,2,0.1,0.0,0.8
우뭇가사리류_우뭇가사리_줄기_한천(우무를 말린것)_대표_평균,154,2.3,0.1,74.6
웅어_육_생것_부산_7월,169,15.9,10.8,0.0
은어_내장_구운것_대표_평균,179,23.0,10.1,0.4
은어_내장_생것_대표_평균,200,9.5,17.5,0.3
은어_내장_젓갈_대표_평균,139,11.4,8.5,0.8
"은어_양식,내장_구운것_대표_평균",555,15.2,52.3,0.4
"은어_양식,내장_생것_대표_평균",538,7.4,55.0,0.3
"은어_양식,육_구운것_대표_평균",224,22.6,15.1,0.8
"은어_양식,육_생것_대표_평균",153,17.8,7.9,0.6
은어_육_구운것_대표_평균,165,26.6,6.8,0.1
은어_육_생것_대구_평균,114,16.7,4.5,0.2
임연수어_육_반정도 말린것_대표_평균,179,20.6,9.4,0.1
임연수어_육_생것_여수_4월,128,18.15,5.22,0.47
임연수어_육_생것_포항_평균,152,19.6,7.1,0.5
임연수어_육_소금에 절여 저장한것_대표_평균,220,17.6,13.1,0.2
잉어_내장_생것_대표_평균,286,9.0,25.9,1.3
잉어_육_구운것_진안_평균,128,27.56,1.24,0.0
잉어_육_삶은것_대표_평균,211,19.2,13.4,0.2
잉어_육_생것_대전_10월,113,17.5,4.0,0.3
잉어_육_생것_진안_평균,85,18.02,0.77,0.34
잉어_육_찐것_진안_평균,110,22.56,1.19,0.77
자멸_육_말린것_수입_6월,285,46.5,9.2,0.6
장갱이_육_생것_부산_6월,90,19.1,1.0,0.0
장어류_갈창갯장어_육_생것_대표_평균,125,19.11,4.58,0.32
장어류_갯장어_육_생것_대표_6월,149,17.94,7.74,0.0
장어류_갯장어_육_생것_여수_10월,161,18.76,8.72,0.0
장어류_갯장어_육_생것_여수_7월,142,18.99,6.58,0.0
장어류_갯장어_육_생것_여수_9월,148,19.81,6.8,0.0
장어류_갯장어_육_생것_진주_평균,170,17.9,9.9,0.4
장어류_갯장어_육_생것_통영_10월,137,18.11,6.18,0.68
장어류_갯장어_육_생것_통영_8월,134,18.49,5.67,0.64
장어류_갯장어_육_생것_통영_9월,120,19.19,4.11,0.0
장어류_무태뱀장어_육_생것_진안_평균,181,17.53,11.06,0.64
장어류_뱀장어_간_생것_대표_평균,219,12.2,6.3,22.3
장어류_뱀장어_육_구운것_대표_평균,262,23.65,14.95,0.0
장어류_뱀장어_육_생것_대표_11월,106,16.19,18.72,0.0
장어류_뱀장어_육_생것_대표_4월,256,17.1,19.15,1.0
장어류_뱀장어_육_생것_대표_8월,233,18.46,15.73,1.81
장어류_뱀장어_육_생것_부산_평균,223,14.4,17.1,0.3
장어류_뱀장어_육_조미하여 구운것_대표_평균,276,30.4,14.2,0.0
장어류_붕장어_육_구운것_통영_7월,171,28.81,5.21,0.0
장어류_붕장어_육_생것_대표_8월,110,19.23,3.07,0.0
장어류_붕장어_육_생것_부산_5월,135,17.4,6.4,0.27
장어류_붕장어_육_생것_통영_10월,169,16.63,9.38,2.62
장어류_붕장어_육_생것_통영_11월,167,16.07,10.21,0.68
장어류_붕장어_육_생것_통영_12월,177,16.25,11.34,0.52
장어류_붕장어_육_생것_통영_1월,153,16.13,8.56,1.09
장어류_붕장어_육_생것_통영_2월,142,15.89,8.0,0.04
장어류_붕장어_육_생것_통영_3월,160,15.92,9.84,0.0
장어류_붕장어_육_생것_통영_4월,139,15.54,7.33,1.15
장어류_붕장어_육_생것_통영_5월,139,16.65,7.23,0.12
장어류_붕장어_육_생것_통영_6월,161,16.28,9.64,0.41
장어류_붕장어_육_생것_통영_7월,182,15.46,12.4,0.0
장어류_붕장어_육_생것_통영_8월,160,16.53,8.99,1.41
장어류_붕장어_육_생것_통영_9월,162,16.67,8.79,2.22
장어류_붕장어_육_얼린것_대표_평균,175,19.0,8.0,0.5
장어류_비콜라장어_육_생것_진안_평균,200,15.6,13.08,2.69
장어류_자포뱀장어_육_생것_진안_평균,234,15.85,14.31,7.96
장어류_칠성장어_육_말린것_대표_평균,461,33.3,29.0,0.5
장어류_칠성장어_육_생것_대표_평균,287,21.0,18.0,0.3
재첩_육_생것_부산_평균,94,12.5,1.9,5.8
재첩_전체_생것_부산_6월,68,8.92,1.89,3.09
전갱이_육_조미하여 반정도 말린것_대표_평균,167,20.2,8.8,0.1
전갱이류_갈전갱이_육_생것_대표_8월,113,21.79,2.26,0.0
전갱이류_갈전갱이_육_생것_부산_3월,111,19.6,3.0,0.1
전갱이류_갈전갱이_육_생것_여수_4월,98,20.45,1.29,0.0
전갱이류_전갱이(치어)_육_생것_부산_평균,99,19.9,1.5,0.3
전갱이류_전갱이_육_구운것_대표_평균,174,25.9,6.4,0.1
전갱이류_전갱이_육_삶은것_대표_평균,151,22.4,5.9,0.1
전갱이류_전갱이_육_생것_대표_4월,102,20.27,1.78,0.0
전갱이류_전갱이_육_생것_대표_5월,98,19.92,1.53,0.0
전갱이류_전갱이_육_생것_대표_7월,165,19.85,7.77,1.97
전갱이류_전갱이_육_생것_대표_8월,221,19.23,14.84,0.0
전갱이류_전갱이_육_생것_대표_평균,148,20.7,4.8,0.1
전갱이류_전갱이_육_생것_부산_5월,133,20.69,4.8,0.11
전갱이류_전갱이_육_생것_여수_4월,108,20.35,2.35,0.0
전갱이류_전갱이_육_소금에 절여 말린것_대표_평균,262,46.0,6.9,0.7
전갱이류_전갱이_육_얼린것_대표_평균,132,20.0,3.5,0.3
전갱이류_전갱이_육_조미통조림_대표_평균,145,14.7,0.1,17.9
전갱이류_줄전갱이_육_생것_부산_8월,112,24.0,1.1,0.1
전복류_둥근전복_육_생것_여수_3월,85,14.3,0.7,4.5
전복류_말전복_육_생것_제주_3월,77,12.8,0.8,3.8
전복류_북방전복(참전복)_육_생것_여수_3월,91,15.0,0.7,5.1
전복류_전복_내장_생것_대표_6월,106,13.86,3.69,2.99
전복류_전복_내장_생것_대표_평균,167,18.5,7.6,0.0
전복류_전복_내장_생것_부산_6월,125,16.1,4.98,2.62
전복류_전복_내장_생것_완도_10월,92,16.77,2.25,0.0
전복류_전복_내장_생것_완도_11월,93,11.71,2.57,4.76
전복류_전복_내장_생것_완도_12월,78,9.73,2.51,3.36
전복류_전복_내장_생것_완도_3월,90,11.18,3.19,3.23
전복류_전복_내장_생것_완도_5월,95,12.1,3.25,3.37
전복류_전복_내장_생것_완도_6월,102,12.56,3.64,3.63
"전복류_전복_양식,내장_생것_대표_평균",85,15.31,0.42,4.1
"전복류_전복_양식,육_생것_대표_평균",84,10.69,2.97,2.7
전복류_전복_육_말린것_대표_평균,282,56.0,0.9,2.3
전복류_전복_육_생것_대표_6월,86,13.99,0.42,5.72
전복류_전복_육_생것_부산_6월,101,16.54,0.43,6.63
전복류_전복_육_생것_완도_10월,95,18.65,0.38,3.01
전복류_전복_육_생것_완도_11월,92,16.63,0.3,4.61
전복류_전복_육_생것_완도_12월,89,16.67,0.55,3.28
전복류_전복_육_생것_완도_3월,92,14.64,0.7,5.93
전복류_전복_육_생것_완도_5월,88,14.95,0.74,4.41
전복류_전복_육_생것_완도_6월,103,16.76,0.64,6.29
전복류_전복_육_젓갈_대표_평균,107,12.2,4.8,1.0
전복류_전복_육_조미통조림_대표_평균,145,14.7,0.1,17.9
전복류_전복_육_통조림_대표_평균,107,16.3,0.2,7.3
전복류_전복_육_튀긴것_대표_평균,210,19.63,6.78,11.05
전복류_전복_전체_생것_완도_3월,88,13.68,1.61,3.85
전복류_전복_전체_생것_완도_5월,80,13.35,0.99,3.62
전복류_전복_전체_생것_완도_6월,87,13.56,1.28,4.44
"전어_양식,육_생것_대표_평균",206,19.58,13.12,0.0
전어_육_생것_대표_9월,140,20.49,5.74,0.0
전어_육_생것_여수_4월,94,17.96,1.98,0.0
전어_육_생것_포항_6월,107,19.23,2.7,0.17
전어_육_젓갈_대표_평균,130,15.3,6.7,0.5
점줄우럭_육_구운것_대표_평균,131,24.84,1.3,0.0
점줄우럭_육_생것_대표_평균,111,19.3,1.9,0.1
점줄우럭_육_생것_부산_3월,100,19.3,1.9,0.1
접시조개(비단조개)_육_생것_부산_9월,68,11.9,0.6,3.0
정어리_육_구운것_대표_평균,221,25.3,9.4,0.2
정어리_육_기름담금 통조림_대표_평균,297,21.7,20.0,0.3
정어리_육_말린것_대표_평균,371,45.6,14.8,0.6
정어리_육_삶아서 말린것_대표_평균,125,24.5,2.1,0.1
정어리_육_삶은것_대표_평균,202,22.4,8.7,0.2
정어리_육_생것_부산_11월,167,19.9,8.9,0.0
정어리_육_생것_부산_3월,132,21.3,4.5,0.0
정어리_육_생것_부산_4월,141,20.4,5.8,0.0
정어리_육_생것_부산_5월,159,19.9,8.0,0.0
정어리_육_생것_부산_6월,135,17.9,6.2,0.3
정어리_육_생것_부산_7월,187,18.1,12.1,0.0
정어리_육_생것_부산_8월,232,19.6,15.7,0.3
정어리_육_생것_부산_평균,171,20.0,9.1,0.2
정어리_육_소금에 절여 말린것_대표_평균,209,29.6,6.5,0.5
정어리_육_소금에 절여 저장한것_대표_평균,170,23.3,5.7,0.2
