식품명,식재료코드
"돼지고기(앞다리, 전지)/불고기용",3040110006
"돼지고기(앞다리, 전지)/찌개용",3040110007
"돼지고기(앞다리, 전지)/탕수용",3040110008
"돼지고기(앞다리, 전지)/편육용",3040110009
"돼지고기(앞다리, 전지)/간것(가루, 분말)",3040110010
"돼지고기(앞다리, 전지)/깍둑썰기",3040110011
"돼지고기(앞다리, 전지)/다진것",3040110012
"돼지고기(앞다리, 전지)/채썬것(세절)",3040110013
"돼지고기(앞다리, 전지)/덩어리",3040110014
"돼지고기(앞다리, 전지)/슬라이스",3040110015
"돼지고기(앞다리, 전지)/얇은슬라이스",3040110016
"돼지고기(앞다리, 전지)/굵은슬라이스",3040110017
"돼지고기(앞다리, 전지)/냉장",3040110018
"돼지고기(앞다리, 전지)/냉동",3040110019
돼지고기(어깨등심),3040120001
돼지고기(어깨등심)/친환경,3040120002
돼지고기(지방육),3040130001
돼지고기(지방육)/친환경,3040130002
"닭(근위, 모래주머니)",3050010001
닭간,3050020001
닭내장,3050030001
닭발,3050040001
닭발/냉장,3050040002
닭발/냉동,3050040003
닭뼈,3050050001
닭뼈/국산,3050050002
닭뼈/친환경,3050050003
닭뼈/냉장,3050050004
닭심장,3050060001
"돼지(소장, 곱창)",3050070001
"돼지(소장, 곱창)/일반",3050070002
"돼지(소장, 곱창)/구이용",3050070003
"돼지(소장, 곱창)/냉동",3050070004
"돼지(신장, 콩팥)",3050080001
"돼지(신장, 콩팥)/일반",3050080002
"돼지(신장, 콩팥)/구이용",3050080003
"돼지(신장, 콩팥)/냉동",3050080004
"돼지(심장, 염통)",3050090001
"돼지(심장, 염통)/친환경",3050090002
"돼지(심장, 염통)/구이용",3050090003
"돼지(심장, 염통)/냉동",3050090004
돼지간,3050100001
돼지간/친환경,3050100002
돼지간/찜용,3050100003
돼지간/냉동,3050100004
돼지단족,3050110001
돼지대장,3050120001
돼지대장/일반,3050120002
돼지대장/구이용,3050120003
돼지대장/냉장,3050120004
돼지돈족,3050130001
돼지돈족/일반,3050130002
돼지돈족/친환경,3050130003
돼지돈족/구이용,3050130004
돼지돈족/장조림용,3050130005
돼지돈족/냉장,3050130006
돼지돈족/냉동,3050130007
돼지등뼈,3050140001
돼지등뼈/국산,3050140002
돼지등뼈/외국산,3050140003
돼지등뼈/일반,3050140004
돼지등뼈/친환경,3050140005
돼지등뼈/조림용,3050140006
돼지등뼈/탕용,3050140007
돼지등뼈/냉장,3050140008
돼지등뼈/냉동,3050140009
돼지머리고기,3050150001
돼지머리고기/일반,3050150002
돼지머리고기/친환경,3050150003
돼지머리고기/구이용,3050150004
돼지머리고기/냉장,3050150005
돼지잡뼈,3050160001
돼지잡뼈/일반,3050160002
돼지잡뼈/친환경,3050160003
돼지잡뼈/찜용,3050160004
돼지잡뼈/냉장,3050160005
돼지잡뼈/냉동,3050160006
돼지족발,3050170001
돼지족발/일반,3050170002
돼지족발/친환경,3050170003
돼지족발/구이용,3050170004
돼지족발/냉장,3050170005
돼지허파,3050180001
돼지허파/친환경,3050180002
돼지허파/구이용,3050180003
돼지허파/냉장,3050180004
뼈없는닭발,3050190001
뼈없는닭발/친환경,3050190002
뼈없는닭발/냉장,3050190003
뼈없는닭발/냉동,3050190004
"소(골, 뇌)",3050200001
"소(소장, 곱창)",3050210001
"소(신장, 콩팥)",3050220001
"소(심장, 염통)",3050230001
"소(양, 위)",3050240001
"소(피, 선지)",3050250001
"소(혀, 우설)",3050260001
소간,3050270001
소꼬리,3050280001
소대장,3050290001
소사골/국산,3050300001
소사골/외국산,3050300002
소잡뼈,3050310001
소천엽,3050320001
소허파,3050330001
오리뼈,3050340001
육우(선지),3050350001
육우(선지)/국산,3050350002
육우(선지)/일반,3050350003
육우(선지)/친환경,3050350004
육우꼬리,3050360001
육우꼬리/국산,3050360002
육우꼬리/일반,3050360003
육우꼬리/친환경,3050360004
육우꼬리/스테이크용,3050360005
육우꼬리/커틀릿용,3050360006
육우도가니,3050370001
육우도가니/국산,3050370002
육우도가니/일반,3050370003
육우도가니/친환경,3050370004
육우머리,3050380001
육우머리/국산,3050380002
육우머리/불고기용,3050380003
육우스지,3050390001
육우스지/국산,3050390002
육우스지/일반,3050390003
육우스지/친환경,3050390004
육우우족,3050400001
육우우족/국산,3050400002
육우우족/일반,3050400003
육우우족/친환경,3050400004
육우우족/불고기용,3050400005
육우잡뼈,3050410001
육우잡뼈/국산,3050410002
한우꼬리,3050420001
한우꼬리/국산,3050420002
한우꼬리/일반,3050420003
한우꼬리/친환경,3050420004
한우도가니,3050430001
한우도가니/국산,3050430002
한우도가니/일반,3050430003
한우도가니/친환경,3050430004
한우도가니/불고기용,3050430005
한우도가니/커틀릿용,3050430006
한우사골,3050440001
한우사골/국산,3050440002
한우스지,3050450001
한우스지/국산,3050450002
한우스지/일반,3050450003
한우스지/친환경,3050450004
한우스지/불고기용,3050450005
한우우족,3050460001
한우우족/일반,3050460002
한우우족/친환경,3050460003
한우잡뼈,3050470001
한우잡뼈/일반,3050470002
한우잡뼈/친환경,3050470003
돼지사골,3050480001
돼지사골/국산,3050480002
수입우(갈비),3060010001
수입우(갈비)/외국산,3060010002
수입우(갈비)/조림용,3060010003
수입우(갈비)/찜용,3060010004
수입우(갈비)/탕수용,3060010005
수입우(갈비)/탕용,3060010006
수입우(갈비)/LA갈비,3060010007
수입우(갈비)/냉장,3060010008
수입우(갈비)/냉동,3060010009
수입우(등심),3060020001
수입우(등심)/외국산,3060020002
수입우(등심)/친환경,3060020003
수입우(등심)/불고기용,3060020004
수입우(등심)/편육용,3060020005
수입우(등심)/커틀릿용,3060020006
수입우(등심)/깍둑썰기,3060020007
수입우(등심)/다진것,3060020008
수입우(등심)/채썬것(세절),3060020009
수입우(등심)/슬라이스,3060020010
수입우(등심)/얇은슬라이스,3060020011
수입우(등심)/냉장,3060020012
수입우(등심)/냉동,3060020013
"수입우(목심, 장정)",3060030001
"수입우(목심, 장정)/외국산",3060030002
"수입우(목심, 장정)/국용",3060030003
"수입우(목심, 장정)/불고기용",3060030004
"수입우(목심, 장정)/스테이크용",3060030005
"수입우(목심, 장정)/조림용",3060030006
"수입우(목심, 장정)/커틀릿용",3060030007
"수입우(목심, 장정)/깍둑썰기",3060030008
"수입우(목심, 장정)/굵은채",3060030009
"수입우(목심, 장정)/덩어리",3060030010
"수입우(목심, 장정)/슬라이스",3060030011
"수입우(목심, 장정)/얇은슬라이스",3060030012
"수입우(목심, 장정)/가는채",3060030013
"수입우(목심, 장정)/냉장",3060030014
"수입우(목심, 장정)/냉동",3060030015
수입우(사태),3060040001
수입우(사태)/외국산,3060040002
수입우(사태)/국용,3060040003
수입우(사태)/불고기용,3060040004
수입우(사태)/스테이크용,3060040005
수입우(사태)/스튜용,3060040006
수입우(사태)/조림용,3060040007
수입우(사태)/탕수용,3060040008
수입우(사태)/커틀릿용,3060040009
수입우(사태)/깍둑썰기,3060040010
수입우(사태)/다진것,3060040011
수입우(사태)/덩어리,3060040012
수입우(사태)/슬라이스,3060040013
수입우(사태)/얇은슬라이스,3060040014
수입우(사태)/냉장,3060040015
수입우(사태)/냉동,3060040016
수입우(설도),3060050001
수입우(설도)/외국산,3060050002
수입우(설도)/국용,3060050003
수입우(설도)/불고기용,3060050004
수입우(설도)/장조림용,3060050005
수입우(설도)/조림용,3060050006
수입우(설도)/탕수용,3060050007
수입우(설도)/깍둑썰기,3060050008
수입우(설도)/다진것,3060050009
수입우(설도)/채썬것(세절),3060050010
수입우(설도)/덩어리,3060050011
수입우(설도)/슬라이스,3060050012
수입우(설도)/얇은슬라이스,3060050013
수입우(설도)/가는채,3060050014
수입우(설도)/냉장,3060050015
수입우(설도)/냉동,3060050016
수입우(안심),3060060001
수입우(안심)/외국산,3060060002
수입우(안심)/조림용,3060060003
수입우(안심)/깍둑썰기,3060060004
수입우(안심)/다진것,3060060005
수입우(안심)/굵은채,3060060006
수입우(안심)/슬라이스,3060060007
수입우(안심)/얇은슬라이스,3060060008
수입우(안심)/가는채,3060060009
수입우(안심)/냉장,3060060010
수입우(안심)/냉동,3060060011
"수입우(앞다리, 대접살)",3060070001
"수입우(앞다리, 대접살)/외국산",3060070002
"수입우(앞다리, 대접살)/국용",3060070003
"수입우(앞다리, 대접살)/불고기용",3060070004
"수입우(앞다리, 대접살)/조림용",3060070005
"수입우(앞다리, 대접살)/커틀릿용",3060070006
"수입우(앞다리, 대접살)/깍둑썰기",3060070007
"수입우(앞다리, 대접살)/다진것",3060070008
"수입우(앞다리, 대접살)/굵은채",3060070009
"수입우(앞다리, 대접살)/슬라이스",3060070010
"수입우(앞다리, 대접살)/얇은슬라이스",3060070011
"수입우(앞다리, 대접살)/가는채",3060070012
"수입우(앞다리, 대접살)/냉장",3060070013
"수입우(앞다리, 대접살)/냉동",3060070014
"수입우(앞다리, 전지)",3060080001
"수입우(앞다리, 전지)/외국산",3060080002
"수입우(앞다리, 전지)/국용",3060080003
"수입우(앞다리, 전지)/불고기용",3060080004
"수입우(앞다리, 전지)/조림용",3060080005
"수입우(앞다리, 전지)/깍둑썰기",3060080006
"수입우(앞다리, 전지)/다진것",3060080007
"수입우(앞다리, 전지)/굵은채",3060080008
"수입우(앞다리, 전지)/덩어리",3060080009
"수입우(앞다리, 전지)/슬라이스",3060080010
"수입우(앞다리, 전지)/얇은슬라이스",3060080011
"수입우(앞다리, 전지)/가는채",3060080012
"수입우(앞다리, 전지)/냉장",3060080013
"수입우(앞다리, 전지)/냉동",3060080014
수입우(양지),3060090001
수입우(양지)/외국산,3060090002
수입우(양지)/국용,3060090003
수입우(양지)/불고기용,3060090004
수입우(양지)/스테이크용,3060090005
수입우(양지)/탕수용,3060090006
수입우(양지)/커틀릿용,3060090007
수입우(양지)/깍둑썰기,3060090008
수입우(양지)/얇은슬라이스,3060090009
수입우(양지)/냉장,3060090010
수입우(양지)/냉동,3060090011
수입우(우둔),3060100001
수입우(우둔)/외국산,3060100002
수입우(우둔)/국용,3060100003
수입우(우둔)/불고기용,3060100004
수입우(우둔)/장조림용,3060100005
수입우(우둔)/조림용,3060100006
수입우(우둔)/깍둑썰기,3060100007
수입우(우둔)/다진것,3060100008
수입우(우둔)/채썬것(세절),3060100009
수입우(우둔)/굵은채,3060100010
수입우(우둔)/덩어리,3060100011
수입우(우둔)/슬라이스,3060100012
수입우(우둔)/얇은슬라이스,3060100013
수입우(우둔)/가는채,3060100014
수입우(우둔)/냉장,3060100015
수입우(우둔)/냉동,3060100016
수입우(채끝),3060110001
수입우(채끝)/외국산,3060110002
수입우(채끝)/불고기용,3060110003
수입우(채끝)/깍둑썰기,3060110004
수입우(채끝)/다진것,3060110005
수입우(채끝)/절단된것,3060110006
수입우(채끝)/굵은채,3060110007
수입우(채끝)/슬라이스,3060110008
수입우(채끝)/얇은슬라이스,3060110009
수입우(채끝)/가는채,3060110010
수입우(채끝)/냉장,3060110011
수입우(채끝)/냉동,3060110012
오리고기,3070010001
오리고기/국산,3070010002
오리고기/일반,3070010003
오리고기/친환경,3070010004
오리고기/불고기용,3070010005
오리고기/뼈제거,3070010006
오리고기/절단된것,3070010007
오리고기/슬라이스,3070010008
오리고기/냉장,3070010009
오리고기/냉동,3070010010
오리고기(가슴살),3070020001
오리고기(가슴살)/국산,3070020002
오리고기(가슴살)/일반,3070020003
오리고기(가슴살)/친환경,3070020004
오리고기(살코기),3070030001
오리고기(살코기)/국산,3070030002
오리고기(살코기)/일반,3070030003
오리고기(살코기)/친환경,3070030004
오리고기(살코기)/냉장,3070030005
오리고기(살코기)/냉동,3070030006
오리고기(오리날개),3070040001
오리고기(오리날개)/국산,3070040002
오리고기(오리날개)/일반,3070040003
오리고기(오리날개)/친환경,3070040004
오리고기(집오리),3070050001
오리고기(집오리)/친환경,3070050002
오리고기(집오리)/탕수용,3070050003
오리고기(통오리),3070060001
오리고기(통오리)/국산,3070060002
오리고기(통오리)/일반,3070060003
오리고기(통오리)/친환경,3070060004
오리고기(통오리)/탕수용,3070060005
오리고기(통오리)/뼈제거,3070060006
오리고기(통오리)/냉장,3070060007
오리고기(통오리)/냉동,3070060008
"립아이(Rip Eye, 뼈있는 꽃등심)",3080010001
육우(갈비),3080020001
육우(갈비)/국산,3080020002
육우(갈비)/친환경,3080020003
육우(갈비)/불고기용,3080020004
육우(갈비)/조림용,3080020005
육우(갈비)/찜용,3080020006
육우(갈비)/탕용,3080020007
육우(갈비)/커틀릿용,3080020008
육우(갈비)/LA갈비,3080020009
육우(갈비)/냉장,3080020010
육우(갈비)/냉동,3080020011
육우(등심),3080030001
육우(등심)/국산,3080030002
육우(등심)/일반,3080030003
육우(등심)/친환경,3080030004
육우(등심)/불고기용,3080030005
육우(등심)/잡채용,3080030006
육우(등심)/조림용,3080030007
육우(등심)/편육용,3080030008
육우(등심)/커틀릿용,3080030009
육우(등심)/깍둑썰기,3080030010
육우(등심)/다진것,3080030011
육우(등심)/채썬것(세절),3080030012
육우(등심)/굵은채,3080030013
육우(등심)/슬라이스,3080030014
육우(등심)/얇은슬라이스,3080030015
육우(등심)/가는채,3080030016
육우(등심)/냉장,3080030017
육우(등심)/냉동,3080030018
"육우(목심, 장정)",3080040001
"육우(목심, 장정)/국산",3080040002
"육우(목심, 장정)/일반",3080040003
"육우(목심, 장정)/친환경",3080040004
"육우(목심, 장정)/국용",3080040005
"육우(목심, 장정)/불고기용",3080040006
"육우(목심, 장정)/조림용",3080040007
"육우(목심, 장정)/깍둑썰기",3080040008
"육우(목심, 장정)/다진것",3080040009
"육우(목심, 장정)/굵은채",3080040010
"육우(목심, 장정)/덩어리",3080040011
"육우(목심, 장정)/슬라이스",3080040012
"육우(목심, 장정)/얇은슬라이스",3080040013
"육우(목심, 장정)/가는채",3080040014
"육우(목심, 장정)/냉장",3080040015
"육우(목심, 장정)/냉동",3080040016
육우(사태),3080050001
육우(사태)/국산,3080050002
육우(사태)/일반,3080050003
육우(사태)/친환경,3080050004
육우(사태)/국거리용,3080050005
육우(사태)/불고기용,3080050006
육우(사태)/스테이크용,3080050007
